Rhodococcus sp. p52
Rhodococcus sp. WMMA185
Rhodococcus qingshengii
Rhodococcus aetherivorans
Rhodococcus jostii
Rhodococcus pyridinivorans
Rhodococcus hoagii
Rhodococcus opacus
Rhodococcus erythropolis
Rhodococcus ruber
Rhodococcus rhodochrous
Rhodococcus fascians
Hoyosella subflava
Mycolicibacter sinensis
Mycolicibacter terrae
Mycobacteroides saopaulense
[Mycobacterium] stephanolepidis
Mycobacteroides immunogenum
Mycobacteroides abscessus
Mycobacteroides chelonae
Mycolicibacterium litorale
Mycolicibacterium goodii
Mycolicibacterium vanbaalenii
Mycolicibacterium hassiacum
Mycolicibacterium rhodesiae
Mycolicibacterium vaccae
Mycolicibacterium gilvum
Mycolicibacterium chubuense
Mycolicibacterium thermoresistibile
Mycolicibacterium neoaurum
Mycolicibacterium smegmatis
Mycolicibacterium phlei
Mycolicibacterium fortuitum
Mycobacterium sp. NRRL B-3805
Mycobacterium sp. EPa45
Mycobacterium sp. VKM Ac-1817D
Mycobacterium sp. MOTT36Y
Mycobacterium shigaense
Mycobacterium dioxanotrophicus
Mycobacterium liflandii
Mycobacterium sp. JS623
Mycobacterium sp. KMS
Mycobacterium sp. JLS
Mycobacterium sp. MCS
Mycobacterium haemophilum
Mycobacterium ulcerans
Mycobacterium marinum
Mycobacterium canettii
Mycobacterium tuberculosis
Mycobacterium tuberculosis complex
Mycobacterium leprae
Mycobacterium kansasii
Mycobacterium paraintracellulare
Mycobacterium marseillense
Mycobacterium chimaera
Mycobacterium lepraemurium
Mycobacterium intracellulare
Mycobacterium avium
Mycobacterium avium complex (MAC)
Corynebacterium crudilactis
Corynebacterium sp. ATCC 6931
Corynebacterium deserti
Corynebacterium glyciniphilum
Corynebacterium lactis
Corynebacterium frankenforstense
Corynebacterium humireducens
Corynebacterium doosanense
Corynebacterium uterequi
Corynebacterium epidermidicanis
Corynebacterium maris
Corynebacterium mustelae
Corynebacterium ureicelerivorans
Corynebacterium marinum
Corynebacterium resistens
Corynebacterium halotolerans
Corynebacterium aquilae
Corynebacterium atypicum
Corynebacterium sphenisci
Corynebacterium glaucum
Corynebacterium aurimucosum
Corynebacterium singulare
Corynebacterium camporealensis
Corynebacterium phocae
Corynebacterium kroppenstedtii
Corynebacterium casei
Corynebacterium imitans
Corynebacterium efficiens
Corynebacterium simulans
Corynebacterium testudinoris
Corynebacterium falsenii
[Brevibacterium] flavum
Corynebacterium terpenotabidum
Corynebacterium ulcerans
Corynebacterium urealyticum
Corynebacterium striatum
Corynebacterium argentoratense
Corynebacterium vitaeruminis
Corynebacterium minutissimum
Corynebacterium jeikeium
Corynebacterium kutscheri
Corynebacterium flavescens
Corynebacterium variabile
Corynebacterium callunae
Corynebacterium pseudotuberculosis
Corynebacterium glutamicum
Corynebacterium diphtheriae
Corynebacterium stationis
Corynebacterium ammoniagenes
Scardovia inopinata
Parascardovia denticolens
Gardnerella vaginalis
Bifidobacterium actinocoloniiforme
Bifidobacterium kashiwanohense
Bifidobacterium longum
Bifidobacterium scardovii
Bifidobacterium thermophilum
Bifidobacterium pseudocatenulatum
Bifidobacterium animalis
Bifidobacterium pseudolongum
Bifidobacterium indicum
Bifidobacterium dentium
Bifidobacterium coryneforme
Bifidobacterium catenulatum
Bifidobacterium breve
Bifidobacterium asteroides
Bifidobacterium angulatum
Bifidobacterium bifidum
Bifidobacterium adolescentis
Actinobaculum
Actinotignum schaalii
Arcanobacterium haemolyticum
Mobiluncus curtisii
Trueperella pyogenes
Actinomyces sp. oral taxon 897
Actinomyces gaoshouyii
Actinomyces sp. Chiba101
Actinomyces sp. oral taxon 414
Actinomyces oris
Actinomyces radicidentis
Actinomyces meyeri
Actinomyces naeslundii
Beutenbergia cavernae
Sanguibacter keddieii
Ornithinimicrobium sp. AMA3305
Serinicoccus sp. JLT9
Arsenicicoccus sp. oral taxon 190
Janibacter indicus
Intrasporangium calvum
Jonesia denitrificans
Dermabacter vaginalis
Brachybacterium sp. VR2415
Brachybacterium sp. VM2412
Brachybacterium sp. P6-10-X1
Brachybacterium ginsengisoli
Brachybacterium saurashtrense
Brachybacterium faecium
Tropheryma whipplei
Dermatophilus congolensis
Xylanimonas cellulosilytica
Isoptericola dokdonensis
Isoptericola variabilis
Cellulosimicrobium sp. TH-20
Cellulosimicrobium cellulans
Brevibacterium aurantiacum
Brevibacterium linens
Lysinimonas sp. 2DFWR-13
Gryllotalpicola sp. 2DFW10M-5
Humibacter sp. BT305
Mycetocola sp. 449
Salinibacterium sp. CGMCC 1.16371
Curtobacterium sp. BH-2-1-1
Frondihabitans sp. PAMC 28766
Cnuibacter physcomitrellae
Pontimonas salivibrio
Aurantimicrobium sp. MWH-Uga1
Aurantimicrobium sp. MWH-Mo1
Aurantimicrobium minutum
Cryobacterium sp. LW097
Cryobacterium arcticum
Candidatus Rhodoluna planktonica
Rhodoluna lacicola
Agromyces sp. 30A
Agromyces aureus
Microterricola viridarii
Microcella alkaliphila
Rathayibacter toxicus
Rathayibacter tritici
Clavibacter michiganensis
Microbacterium sp. 1.5R
Microbacterium sp. BH-3-3-3
Microbacterium sp. PAMC 28756
Microbacterium sp. No. 7
Microbacterium sp. CGR1
Microbacterium sp. XT11
Microbacterium paludicola
Microbacterium hominis
Microbacterium foliorum
Microbacterium chocolatum
Microbacterium aurum
Microbacterium testaceum
Leifsonia xyli
Luteipulveratus mongoliensis
Kytococcus sedentarius
Dermacoccus nishinomiyaensis
Auritidibacter sp. NML130574
Psychromicrobium lacuslunae
Neomicrococcus aestuarii
Glutamicibacter halophytocola
Glutamicibacter arilaitensis
Pseudarthrobacter phenanthrenivorans
Pseudarthrobacter sulfonivorans
Pseudarthrobacter chlorophenolicus
Kocuria flava
Kocuria rhizophila
Kocuria palustris
Paenarthrobacter aurescens
Arthrobacter sp. PGP41
Arthrobacter sp. YN
Arthrobacter sp. U41
Arthrobacter sp. ZXY-2
Arthrobacter sp. ATCC 21022
Arthrobacter sp. ERGS1:01
Arthrobacter sp. LS16
Arthrobacter sp. YC-RL1
Arthrobacter sp. Hiyo8
Arthrobacter sp. PAMC 25486
Arthrobacter sp. QXT-31
Arthrobacter sp. Rue61a
Arthrobacter alpinus
Arthrobacter sp. FB24
Arthrobacter crystallopoietes
Sinomonas atrocyanea
Rothia aeria
Rothia mucilaginosa
Rothia dentocariosa
Renibacterium salmoninarum
Micrococcus luteus
Cellulomonas sp. PSBB021
Cellulomonas flavigena
Cellulomonas fimi
Cellulomonas gilvus
Terrabacteria group
Mariprofundus ferrinatatus
Mariprofundus aestuarium
Halobacteriovorax marinus
Bacteriovorax stolpii
Bdellovibrio exovorus
Bdellovibrio bacteriovorus
Acidithiobacillus ferrivorans
Acidithiobacillus caldus
Acidithiobacillus ferrooxidans
Hydrogenophilus thermoluteolus
Dechloromonas sp. HYN0024
Dechloromonas aromatica
Rhodocyclaceae bacterium
Rugosibacter aromaticivorans
Aromatoleum aromaticum
Azospira oryzae
Zoogloeaceae bacteirum Par-f-2
Thauera sp. K11
Thauera humireducens
Thauera chlorobenzoica
Thauera sp. MZ1T
Thauera aromatica
Azoarcus sp. SY39
Azoarcus sp. KH32C
Azoarcus olearius
Azoarcus sp. DN11
Azoarcus sp. CIB
Azoarcus sp. BH72
Azoarcus communis
Candidatus Nasuia deltocephalinicola
Candidatus Vidania fulgoroideae
Candidatus Profftella armatura
Betaproteobacteria bacterium GR16-43
Betaproteobacteria bacterium UKL13-2
beta proteobacterium CB
unclassified Betaproteobacteria (miscellaneous)
Candidatus Accumulibacter phosphatis
Candidatus Tremblaya phenacola
Candidatus Tremblaya princeps
Candidatus Tremblaya
Candidatus Kinetoplastibacterium sorsogonicusi
Candidatus Kinetoplastibacterium oncopeltii
Candidatus Kinetoplastibacterium galatii
Candidatus Kinetoplastibacterium desouzaii
Candidatus Kinetoplastibacterium blastocrithidii
Candidatus Kinetoplastibacterium crithidii
Candidatus Kinetoplastibacterium
unclassified Betaproteobacteria
Methyloversatilis sp. RAC08
Sulfuritalea hydrogenivorans
Sulfuriferula sp. AH1
Ferriphaselus amnicola
Sulfuricella denitrificans
Gallionella capsiferriformans
Sideroxydans lithotrophicus
Thiobacillus denitrificans
Nitrosospira lacus
Nitrosospira multiformis
Nitrosomonas sp. Is79A3
Nitrosomonas sp. AL212
Nitrosomonas ureae
Nitrosomonas communis
Nitrosomonas eutropha
Nitrosomonas europaea
Methylophilus sp. TWE2
Candidatus Methylopumilus turicensis
Candidatus Methylopumilus planktonicus
Candidatus Methylopumilus
Methylotenera versatilis
Methylotenera mobilis
Methylovorus sp. MP688
Methylovorus glucosotrophus
Methylobacillus flagellatus
Sutterella megalosphaeroides
Burkholderiales bacterium YL45
Burkholderiales bacterium GJ-E10
unclassified Burkholderiales (miscellaneous)
[Polyangium] brachysporum
Paucibacter sp. KCTC 42545
Mitsuaria sp. 7
Aquabacterium olei
Rhizobacter gummiphilus
Methylibium petroleiphilum
Roseateles depolymerans
Leptothrix cholodnii
Rubrivivax benzoatilyticus
Rubrivivax gelatinosus
Thiomonas arsenitoxydans
Thiomonas intermedia
Burkholderiales Genera incertae sedis
unclassified Burkholderiales
Massilia armeniaca
Massilia violaceinigra
Massilia sp. WG5
Massilia sp. NR 4-1
Massilia sp. YMA4
Massilia oculi
Candidatus Zinderia insecticola
Herminiimonas arsenicoxydans
Collimonas pratensis
Collimonas arenae
Collimonas fungivorans
Janthinobacterium sp. LM6
Janthinobacterium sp. B9-8
Janthinobacterium sp. Marseille
Janthinobacterium svalbardensis
Janthinobacterium agaricidamnosum
Herbaspirillum sp. meg3
Herbaspirillum hiltneri
Herbaspirillum rubrisubalbicans
Herbaspirillum seropedicae
Oxalobacter formigenes
Pigmentiphaga sp. H8
Orrella dioscoreae
Basilea psittacipulmonis
Pusillimonas sp. T7-7
Paenalcaligenes hominis
Advenella kashmirensis
Advenella mimigardefordensis
Oligella urethralis
Castellaniella defragrans
Achromobacter sp. B7
Achromobacter sp. AONIH1
Achromobacter insolitus
Achromobacter spanius
Achromobacter xylosoxidans
Achromobacter denitrificans
Taylorella asinigenitalis
Taylorella equigenitalis
Bordetella sp. HZ20
Bordetella sp. H567
Bordetella pseudohinzii
Bordetella genomosp. 13
Bordetella bronchialis
Bordetella flabilis
Bordetella trematum
Bordetella hinzii
Bordetella petrii
Bordetella holmesii
Bordetella avium
Bordetella pertussis
Bordetella parapertussis
Bordetella bronchiseptica
Alcaligenes aquatilis
Alcaligenes faecalis
Hydromonas sp. F02
Polynucleobacter duraquae
Polynucleobacter sp. MWH-Creno-4B4
Polynucleobacter asymbioticus
Polynucleobacter necessarius
Pandoraea faecigallinarum
Pandoraea vervacti
Pandoraea oxalativorans
Pandoraea thiooxydans
Pandoraea sputorum
Pandoraea pulmonicola
Pandoraea pnomenusa
Pandoraea norimbergensis
Pandoraea apista
Cupriavidus sp. USMAHM13
Cupriavidus sp. USMAA2-4
Cupriavidus sp. USMAA1020
Cupriavidus pinatubonensis
Cupriavidus taiwanensis
Cupriavidus metallidurans
Cupriavidus necator
Cupriavidus gilardii
Cupriavidus basilensis
Paraburkholderia aromaticivorans
Paraburkholderia sp. SOS3
Paraburkholderia sprentiae
Paraburkholderia rhizoxinica
Paraburkholderia terrae
Paraburkholderia phytofirmans
Paraburkholderia phenoliruptrix
Paraburkholderia hospita
Paraburkholderia phymatum
Paraburkholderia fungorum
Paraburkholderia caribensis
Paraburkholderia graminis
Paraburkholderia xenovorans
Paucimonas lemoignei
Ralstonia pseudosolanacearum
Ralstonia insidiosa
Ralstonia mannitolilytica
Ralstonia pickettii
Ralstonia solanacearum
Burkholderia sp. OLGA172
Burkholderia sp. PAMC 28687
Burkholderia sp. PAMC 26561
Burkholderia sp. Bp5365
Burkholderia sp. HB1
Burkholderia sp. 2002721687
Burkholderia sp. YI23
Burkholderia sp. RPE67
Burkholderia insecticola
Burkholderia sp. CCGE1003
Burkholderia sp. CCGE1002
Burkholderia sp. CCGE1001
Burkholderia sp. KJ006
Burkholderia plantarii
Burkholderia gladioli
Burkholderia oklahomensis
Burkholderia thailandensis
Burkholderia pseudomallei
Burkholderia mallei
pseudomallei group
Burkholderia glumae
Burkholderia territorii
Burkholderia stagnalis
Burkholderia pseudomultivorans
Burkholderia diffusa
Burkholderia seminalis
Burkholderia metallica
Burkholderia contaminans
Burkholderia latens
Burkholderia lata
Burkholderia dolosa
Burkholderia ambifaria
Burkholderia ubonensis
Burkholderia cenocepacia
Burkholderia stabilis
Burkholderia multivorans
Burkholderia vietnamiensis
Burkholderia pyrrocinia
Burkholderia cepacia
Burkholderia cepacia complex
Simplicispira suum
Melaminivora sp. SC2-7
Melaminivora sp. SC2-9
Limnohabitans sp. 103DPR2
Limnohabitans sp. 63ED37-2
Ottowia oryzae
Ottowia sp. oral taxon 894
Diaphorobacter polyhydroxybutyrativorans
Serpentinomonas mccroryi
Serpentinomonas raichei
Candidatus Symbiobacter mobilis
Hydrogenophaga sp. RAC07
Hydrogenophaga crassostreae
Hydrogenophaga sp. PBC
Verminephrobacter eiseniae
Polaromonas sp. SP1
Polaromonas sp. JS666
Polaromonas naphthalenivorans
Alicycliphilus denitrificans
Ramlibacter tataouinensis
Rhodoferax koreense
Rhodoferax saidenbachensis
Rhodoferax ferrireducens
Rhodoferax antarcticus
Acidovorax sp. 1608163
Acidovorax sp. RAC01
Acidovorax ebreus
Acidovorax carolinensis
Acidovorax sp. KKS102
Acidovorax sp. JS42
Acidovorax citrulli
Acidovorax avenae
Delftia sp. HK171
Delftia sp. Cs1-4
Delftia tsuruhatensis
Delftia acidovorans
Variovorax sp. PMC12
Variovorax sp. PAMC 28711
Variovorax boronicumulans
Variovorax paradoxus
Comamonas serinivorans
Comamonas thiooxydans
Comamonas kerstersii
Comamonas testosteroni
Aquaspirillum sp. LM1
Jeongeupia sp. USM3
Pseudogulbenkiania sp. NH8B
Aquitalea magnusonii
Laribacter hongkongensis
Chromobacterium sp. IIBBL 112-1
Chromobacterium sp. ATCC 53434
Chromobacterium rhizoryzae
Chromobacterium vaccinii
Chromobacterium violaceum
Neisseriaceae bacterium DSM 100970
Snodgrassella alvi
Eikenella corrodens
Kingella kingae
Neisseria sp. 10023
Neisseria weaveri
Neisseria elongata
Neisseria sicca
Neisseria mucosa
Neisseria meningitidis
Neisseria lactamica
Neisseria gonorrhoeae
Simonsiella muelleri
Vitreoscilla sp. C1
Vitreoscilla filiformis
Nautilia profundicola
Nitratiruptor sp. SB155-2
Sulfurovum sp. NBC37-1
Sulfurovum lithotrophicum
unclassified Epsilonproteobacteria
Nitratifractor salsuginis
Candidatus Sulfuricurvum sp. RIFRC-1
Sulfuricurvum kujiense
Sulfurimonas autotrophica
Sulfurimonas denitrificans
Wolinella succinogenes
Helicobacter cetorum
Helicobacter apodemus
Helicobacter typhlonius
Helicobacter bizzozeronii
Helicobacter bilis
Helicobacter heilmannii
Helicobacter hepaticus
Helicobacter mustelae
Helicobacter felis
Helicobacter cinaedi
Helicobacter acinonychis
Helicobacter pylori
Sulfurospirillum sp. SL2-1
Sulfurospirillum sp. JPD-1
Sulfurospirillum halorespirans
Sulfurospirillum multivorans
Sulfurospirillum deleyianum
Sulfurospirillum barnesii
Arcobacter sp. LPB0137
Arcobacter sp. L
unclassified Arcobacter group
Arcobacter nitrofigilis
Arcobacter butzleri
Arcobacter group
Campylobacter pinnipediorum
Campylobacter hepaticus
Campylobacter sp. RM16704
Campylobacter iguaniorum
Campylobacter volucris
Campylobacter avium
Campylobacter subantarcticus
Campylobacter peloridis
Campylobacter cuniculorum
Campylobacter insulaenigrae
Campylobacter hominis
Campylobacter lanienae
Campylobacter helveticus
Campylobacter ureolyticus
Campylobacter gracilis
Campylobacter sputorum
Campylobacter lari
Campylobacter curvus
Campylobacter concisus
Campylobacter hyointestinalis
Campylobacter jejuni
Campylobacter fetus
Campylobacter coli
Bradymonas sediminis
Candidatus Babela massiliensis
Desulfarculus baarsii
Hippea maritima
Desulfurella acetivorans
Syntrophobacter fumaroxidans
Syntrophus aciditrophicus
Desulfobacca acetoxidans
Desulfomonile tiedjei
Desulfatibacillum alkenivorans
Desulfobacula toluolica
Desulfobacterium autotrophicum
Desulfococcus oleovorans
Desulfococcus multivorans
Desulfurivibrio alkaliphilus
Desulfotalea psychrophila
Desulfocapsa sulfexigens
Desulfobulbus sp. ORNL
Desulfobulbus propionicus
Desulfohalobium retbaense
Desulfomicrobium orale
Desulfomicrobium baculatum
Pseudodesulfovibrio indicus
Pseudodesulfovibrio piezophilus
Pseudodesulfovibrio aespoeensis
Pseudodesulfovibrio profundus
Lawsonia intracellularis
Candidatus Desulfovibrio trichonymphae
Desulfovibrio sp. G11
Desulfovibrio hydrothermalis
Desulfovibrio magneticus
Desulfovibrio alaskensis
Desulfovibrio fairfieldensis
Desulfovibrio piger
Desulfovibrio vulgaris
Desulfovibrio salexigens
Desulfovibrio gigas
Desulfovibrio desulfuricans
Desulfovibrio africanus
Haliangium ochraceum
Labilithrix luteola
Sandaracinus amylolyticus
Minicystis rosea
Sorangium cellulosum
Chondromyces crocatus
Vulgatibacter incomptus
Anaeromyxobacter sp. K
Anaeromyxobacter sp. Fw109-5
Anaeromyxobacter dehalogenans
Melittangium boletus
Archangium gephyra
Cystobacter fuscus
Stigmatella aurantiaca
Corallococcus coralloides
Myxococcus hansupus
Myxococcus stipitatus
Myxococcus macrosporus
Myxococcus xanthus
Myxococcus fulvus
Geoalkalibacter subterraneus
Geobacter anodireducens
Geobacter daltonii
Geobacter sp. M21
Geobacter sp. M18
Geobacter uraniireducens
Geobacter pickeringii
Geobacter lovleyi
Geobacter bemidjiensis
Geobacter sulfurreducens
Geobacter metallireducens
Desulfuromonas sp. DDH964
Desulfuromonas soudanensis
Pelobacter sp. SFB93
Pelobacter propionicus
Pelobacter acetylenicus
Pelobacter carbinolicus
delta/epsilon subdivisions
Salinisphaera sp. LB1
Immundisolibacter cernigliae
Sulfurifustis variabilis
Sulfuricaulis limicola
Frischella perrara
Gilliamella apicola
Solimonas sp. K1W22B-7
Steroidobacter denitrificans
Sedimenticola thiotaurini
Candidatus Thioglobus autotrophicus
Candidatus Thioglobus singularis
Candidatus Thioglobus
Pseudohongiella spirulinae
Thiolapillus brandeum
Thiohalobacter thiocyanaticus
Candidatus Baumannia cicadellinicola
Calyptogena okutanii thioautotrophic gill symbiont
Candidatus Ruthia magnifica
Bathymodiolus septemdierum thioautotrophic gill symbiont
sulfur-oxidizing symbionts
endosymbiont of unidentified scaly snail isolate Monju
gamma proteobacterium HdN1
unclassified Gammaproteobacteria (miscellaneous)
unclassified Gammaproteobacteria
Gynuella sunshinyii
Reinekea forsetii
Kangiella profundi
Kangiella sediminilitoris
Kangiella geojedonensis
Kangiella koreensis
Hahella chejuensis
Oleiphilus messinensis
Marinobacterium aestuarii
Bacterioplanes sanyensis
Oleispira antarctica
Thalassolituus oleivorans
Marinomonas posidonica
Marinomonas sp. MWYL1
Marinomonas mediterranea
Ketobacter alkanivorans
Alcanivorax pacificus
Alcanivorax sp. NBRC 101098
Alcanivorax xenomutans
Alcanivorax dieselolei
Alcanivorax borkumensis
Halotalea alkalilenta
Chromohalobacter salexigens
Kushneria konosiri
Kushneria marisflavi
Candidatus Evansia muelleri
Candidatus Carsonella ruddii
Candidatus Portiera aleyrodidarum
Zymobacter palmae
Zymobacter group
Cobetia marina
Halomonas sp. SF2003
Halomonas aestuarii
Halomonas sp. 1513
Halomonas sp. R57-5
Halomonas sp. KO116
Halomonas huangheensis
Halomonas sp. GFAJ-1
Halomonas chromatireducens
Halomonas beimenensis
Halomonas alkaliphila
Halomonas campaniensis
Halomonas hydrothermalis
Halomonas elongata
Halioglobus japonicus
Spongiibacter sp. IMCC21906
Zhongshania aliphaticivorans
Oceanicoccus sagamiensis
Microbulbifer aggregans
Microbulbifer sp. A4B17
Microbulbifer agarilyticus
Microbulbifer thermotolerans
Simiduia agarivorans
Cellvibrio sp. PSBB006
Cellvibrio sp. PSBB023
Cellvibrio japonicus
Saccharophagus degradans
Teredinibacter turnerae
Wenzhouxiangella marina
Woeseia oceani
Granulosicoccus antarcticus
Ectothiorhodospira sp. BSL-9
Spiribacter curvatus
Spiribacter salinus
Alkalilimnicola ehrlichii
Acidihalobacter prosperus
Thioalkalivibrio sulfidiphilus
Thioalkalivibrio sp. K90mix
Thioalkalivibrio nitratireducens
Thioalkalivibrio paradoxus
Thioalkalivibrio versutus
Halorhodospira halophila
Halorhodospira halochloris
Candidatus Tenderia electrophaga
Candidatus Nitrosoglobus terrae
Candidatus Thiodictyon syntrophicum
Thioflavicoccus mobilis
Thiocystis violascens
Marichromatium purpuratum
Nitrosococcus watsonii
Nitrosococcus halophilus
Nitrosococcus oceani
Allochromatium vinosum
Halothiobacillus sp. LS2
Halothiobacillus neapolitanus
Dichelobacter nodosus
[Mannheimia] succiniciproducens
Mannheimia sp. USDA-ARS-USMARC-1261
Mannheimia varigena
Mannheimia haemolytica
Bibersteinia trehalosi
Gallibacterium anatis
Pasteurella dagmatis
Pasteurella multocida
Glaesserella sp. 15-184
Glaesserella parasuis
Histophilus somni
Haemophilus sp. oral taxon 036
[Haemophilus] ducreyi
Haemophilus parainfluenzae
Haemophilus influenzae
Actinobacillus porcitonsillarum
Actinobacillus succinogenes
Actinobacillus equuli
Actinobacillus suis
Actinobacillus pleuropneumoniae
Aggregatibacter aphrophilus
Aggregatibacter actinomycetemcomitans
Paraphotobacterium marinum
Photobacterium gaetbulicola
Photobacterium profundum
Photobacterium damselae
Grimontia hollisae
Aliivibrio wodanis
Aliivibrio salmonicida
Aliivibrio fischeri
Vibrio qinghaiensis
Vibrio sp. EJY3
Vibrio breoganii
Vibrio tasmaniensis
Vibrio coralliilyticus
Vibrio anguillarum
Vibrio tapetis
Vibrio scophthalmi
Vibrio tubiashii
Vibrio furnissii
Vibrio nigripulchritudo
Vibrio mediterranei
Vibrio gazogenes
Vibrio fluvialis
Vibrio mimicus
Vibrio vulnificus
Vibrio cholerae
Vibrio owensii
Vibrio rotiferianus
Vibrio antiquarius
Vibrio diabolicus
Vibrio diabolicus subgroup
Vibrio natriegens
Vibrio campbellii
Vibrio parahaemolyticus
Vibrio harveyi
Vibrio alginolyticus
Vibrio harveyi group
Oceanisphaera avium
Oceanisphaera profunda
Oceanimonas sp. GK1
Zobellella denitrificans
Tolumonas auensis
Aeromonas sp. CU5
Aeromonas sp. ASNIH3
Aeromonas rivipollensis
Aeromonas dhakensis
Aeromonas veronii
Aeromonas schubertii
Aeromonas media
Aeromonas caviae
Aeromonas salmonicida
Aeromonas hydrophila
Candidatus Coxiella mudrowiae
Coxiella endosymbiont of Amblyomma americanum
Coxiella burnetii
Tatlockia micdadei
Legionella endosymbiont of Polyplax serrata
Legionella clemsonensis
Legionella fallonii
Legionella lansingensis
Legionella oakridgensis
Legionella sainthelensi
Legionella longbeachae
Legionella hackeliae
Legionella pneumophila
Methylovulum psychrotolerans
Methylocaldum marinum
Methylomicrobium alcaliphilum
Methylomonas sp. DH-1
Methylomonas denitrificans
Methylomonas koyamae
Methylomonas methanica
Methylococcus capsulatus
Moraxellaceae bacterium HYN0046
Psychrobacter sp. YP14
Psychrobacter sp. AntiMn-1
Psychrobacter sp. P11G5
Psychrobacter sp. P2G3
Psychrobacter sp. G
Psychrobacter sp. PRwf-1
Psychrobacter arcticus
Psychrobacter cryohalolentis
Psychrobacter alimentarius
Psychrobacter urativorans
Moraxella bovoculi
Moraxella osloensis
Moraxella ovis
Moraxella catarrhalis
Moraxella bovis
Acinetobacter defluvii
Acinetobacter sp. DUT-2
Acinetobacter larvae
Acinetobacter sp. TTH0-4
Acinetobacter sp. TGL-Y2
Acinetobacter equi
Acinetobacter oleivorans
Acinetobacter indicus
Acinetobacter soli
Acinetobacter schindleri
Acinetobacter sp. ADP1
Acinetobacter radioresistens
Acinetobacter junii
Acinetobacter johnsonii
Acinetobacter haemolyticus
Acinetobacter lactucae
Acinetobacter nosocomialis
Acinetobacter pittii
Acinetobacter calcoaceticus
Acinetobacter baumannii
Acinetobacter calcoaceticus/baumannii complex
Oblitimonas alkaliphila
Azotobacter vinelandii
Azotobacter chroococcum
Pseudomonas sp. TCU-HL1
Pseudomonas silesiensis
Pseudomonas versuta
Pseudomonas sp. CCOS 191
Pseudomonas sp. MRSN12121
Pseudomonas sp. Os17
Pseudomonas sp. TKP
Pseudomonas soli
Pseudomonas sp. ATCC 13867
Pseudomonas sp. UW4
Pseudomonas sp. StFLB209
Pseudomonas brassicacearum
Pseudomonas entomophila
Pseudomonas psychrotolerans
Pseudomonas alkylphenolica
Pseudomonas antarctica
Pseudomonas rhizosphaerae
Pseudomonas koreensis
Pseudomonas cremoricolorata
Pseudomonas parafulva
Pseudomonas frederiksbergensis
Pseudomonas sp. VLB120
Pseudomonas knackmussii
Pseudomonas syringae group genomosp. 3
Pseudomonas avellanae
Pseudomonas cichorii
Pseudomonas amygdali
Pseudomonas savastanoi
Pseudomonas syringae group genomosp. 2
Pseudomonas syringae
Pseudomonas syringae group
Pseudomonas balearica
Pseudomonas stutzeri
Pseudomonas stutzeri group
Pseudomonas monteilii
Pseudomonas plecoglossicida
Pseudomonas oryzihabitans
Pseudomonas fulva
Pseudomonas putida
Pseudomonas putida group
Pseudomonas chlororaphis
Pseudomonas lundensis
Pseudomonas fragi
Pseudomonas chlororaphis group
Pseudomonas protegens
Pseudomonas poae
Pseudomonas trivialis
Pseudomonas veronii
Pseudomonas orientalis
Pseudomonas mandelii
Pseudomonas synxantha
Pseudomonas corrugata
Pseudomonas azotoformans
Pseudomonas fluorescens
Pseudomonas fluorescens group
Pseudomonas resinovorans
Pseudomonas citronellolis
Pseudomonas alcaligenes
Pseudomonas pseudoalcaligenes
Pseudomonas mendocina
Pseudomonas aeruginosa
Pseudomonas aeruginosa group
Beggiatoa leptomitoformis
Thioploca ingrica
Methylophaga frappieri
Methylophaga nitratireducenticrescens
Cycloclasticus zancles
Cycloclasticus sp. PY97N
Cycloclasticus sp. P1
Thiomicrospira cyclica
Thiomicrospira aerophila
Hydrogenovibrio crunogenus
Piscirickettsia salmonis
Allofrancisella guangzhouensis
Francisella sp. FSC1006
Francisella sp. CA97-1460
Francisella noatunensis
Francisella hispaniensis
Francisella sp. TX077310
Francisella sp. TX077308
Francisella halioticida
Francisella sp. MA067296
Francisella philomiragia
Francisella persica
Francisella tularensis
Ahniella affigens
Rhodanobacter denitrificans
Dokdonella koreensis
Luteibacter rhizovicinus
Dyella jiangningensis
Dyella thiooxydans
Dyella japonica
Frateuria aurantia
Luteimonas sp. 83-4
Luteimonas sp. 100111
Pseudoxanthomonas spadix
Pseudoxanthomonas suwonensis
Stenotrophomonas sp. WZN-1
Stenotrophomonas sp. LM091
Stenotrophomonas sp. MYb57
Stenotrophomonas sp. KCTC 12332
Stenotrophomonas rhizophila
Stenotrophomonas acidaminiphila
Stenotrophomonas maltophilia
Xylella taiwanensis
Xylella fastidiosa
Xanthomonas phaseoli
Xanthomonas euvesicatoria
Xanthomonas perforans
Xanthomonas gardneri
Xanthomonas vesicatoria
Xanthomonas vasicola
Xanthomonas sacchari
Xanthomonas hortorum
Xanthomonas axonopodis
Xanthomonas fragariae
Xanthomonas albilineans
Xanthomonas oryzae
Xanthomonas citri
Xanthomonas translucens
Xanthomonas campestris
Lysobacter sp. TY2-98
Lysobacter maris
Lysobacter capsici
Lysobacter gummosus
Lysobacter antibioticus
Lysobacter enzymogenes
Psychromonas ingrahamii
Psychromonas sp. CNPT3
Idiomarina sp. OT37-5b
Idiomarina sp. X4
Idiomarina piscisalsi
Idiomarina loihiensis
Moritella viscosa
Moritella yayanosii
Ferrimonas balearica
Colwellia sp. Arc7-D
Colwellia beringensis
Colwellia sp. PAMC 21821
Colwellia sp. PAMC 20917
