name	taxid
Cupriavidus_metallidurans	119219
Pseudothermotoga_thermarum	119394
Syntrophobacter_fumaroxidans	119484
Streptococcus_dysgalactiae_group	119603
Marinomonas_mediterranea	119864
Sphingobium_cloacae	120107
Brucella_pinnipedialis	120576
Brucella_ceti	120577
Mycobacterium_avium_complex_MAC	120793
Roseiflexus_castenholzii	120962
Pediculus_humanus	121225
Pyrobaculum_arsenaticum	121277
Pseudarthrobacter_sulfonivorans	121292
Pannonibacter_phragmitetus	121719
Paracoccidioides_brasiliensis	121759
Bordetella_trematum	123899
Nanorana_parkeri	125878
Providencia_alcalifaciens	126385
Thermotoga_sp._RQ7	126738
Thermotoga_sp._RQ2	126740
Stenotrophomonas_acidaminiphila	128780
Aerococcus_urinaehominis	128944
Geobacillus_subterraneus	129338
Carboxydothermus_hydrogenoformans	129958
Galdieria_sulphuraria	130081
Arachis_duranensis	130453
Arachis_ipaensis	130454
cellular_organisms	131567
Kineococcus_radiotolerans	131568
Bombus_impatiens	132113
Desulfomicrobium_orale	132132
Rhodococcus_jostii	132919
Exiguobacterium_antarcticum	132920
Acanthaster_planci	133434
Citrobacter_youngae	133448
Caldilinea_aerophila	133453
Nitrosococcus_halophilus	133539
Leisingera_methylohalidivorans	133924
Olsenella_uli	133926
secondary_endosymbiont_of_Heteropsylla_cubana	134287
Paraburkholderia_fungorum	134537
Mycolicibacterium_goodii	134601
Actinoplanes_sp._SE50/110	134676
Ureaplasma_parvum	134821
Nocardia_soli	134962
Nocardia_cyriacigeorgica	135487
Helicobacter_apodemus	135569
Idiomarina_loihiensis	135577
Candidatus_Phytoplasma_ziziphi	135727
Bacillus_endophyticus	135735
Zootermopsis_nevadensis	136037
Thermocrinis_albus	136094
Mycoplasma_haemocanis	136241
Leuconostoc_kimchii	136609
Pseudomonas_aeruginosa_group	136841
Pseudomonas_chlororaphis_group	136842
Pseudomonas_fluorescens_group	136843
Pseudomonas_putida_group	136845
Pseudomonas_stutzeri_group	136846
Pseudomonas_syringae_group	136849
Corynebacterium_testudinoris	136857
Weissella_cibaria	137591
Candidatus_Hamiltonella_defensa	138072
Serratia_symbiotica	138074
Blastococcus_saxobsidens	138336
Helicobacter_cetorum	138563
Mesoplasma_lactucae	138853
Dietzia_psychralcaliphila	139021
Isoptericola_variabilis	139208
Nectria_haematococca	140110
Candidatus_Mycoplasma_haemolamae	141391
Oleiphilus_messinensis	141451
Anaplasma_ovis	142058
Dendrobium_officinale	142615
Mycoplasma_phocidae	142651
Cylindrospermum_stagnale	142864
Desulfitobacterium_metallireducens	142877
Filifactor_alocis	143361
Eubacterium_sulci	143393
Diuraphis_noxia	143948
Pogonomyrmex_barbatus	144034
Methanothermobacter_wolfeii	145261
Methanothermobacter_thermautotrophicus	145262
Methanothermobacter_marburgensis	145263
Monoraphidium_neglectum	145388
Rathayibacter_toxicus	145458
aphid_secondary_symbionts	146507
Thermosynechococcus_elongatus	146786
Halorhabdus_utahensis	146826
Corynebacterium_simulans	146827
Gekko_japonicus	146911
Salinibacter_ruber	146919
Streptomyces_parvulus	146923
Azospira_oryzae	146939
Thiomicrospira_cyclica	147268
Paracoccus_yeei	147645
Carnobacterium_inhibens	147709
Paraburkholderia_phymatum	148447
Sulfuricurvum_kujiense	148813
Lactobacillus_kunkeei	148814
Phialocephala_scopiformis	149040
Marinitoga_piezophila	149715
Streptococcus_lutetiensis	150055
Boleophthalmus_pectinirostris	150288
Vibrio_antiquarius	150340
Treponema_azotonutricium	150829
Pseudopedobacter_saltans	151895
Chloroflexus_aggregans	152260
Pseudoalteromonas_issachenkonii	152297
Lactobacillus_parabuchneri	152331
Burkholderia_ambifaria	152480
Burkholderia_dolosa	152500
Sphingomonas_melonis	152682
Corynebacterium_efficiens	152794
Kozakia_baliensis	153496
Moniliophthora_perniciosa	153609
Nitrosomonas_sp._AL212	153948
Cellvibrio_japonicus	155077
Staphylococcus_lutrae	155085
Bacillus_toyonensis	155322
Methanothermococcus_okinawensis	155863
Caulobacter_vibrioides	155892
Acaryochloris_marina	155978
Cyanistes_caeruleus	156563
Corynebacterium_imitans	156978
Mannheimia_succiniciproducens	157673
Kushneria_marisflavi	157779
Pseudomonas_parafulva	157782
Pseudomonas_cremoricolorata	157783
Vigna_radiata	157791
Chromohalobacter_salexigens	158080
Hahella_chejuensis	158327
Folsomia_candida	158441
Novosphingobium_resinovorum	158500
Bifidobacterium_scardovii	158787
Cedecea_neteri	158822
Enterobacter_hormaechei	158836
Leminorella_richardii	158841
Megamonas_hypermegale	158847
Collimonas_fungivorans	158899
Roseibacterium_elongatum	159346
Paenibacillus_terrae	159743
Nanoarchaeum_equitans	160232
Ignicoccus_hospitalis	160233
Corynebacterium_casei	160386
Enterococcus_gilvus	160453
Acidihalobacter_prosperus	160660
Sphingomonas_wittichii	160791
Paenibacillus_borealis	160799
Acidithiobacillus_ferrivorans	160808
Planococcus_antarcticus	161360
Pseudoalteromonas_phenolica	161398
Anaeromyxobacter_dehalogenans	161493
Corynebacterium_kroppenstedtii	161879
Corynebacterium_phocae	161895
Corynebacterium_camporealensis	161896
Corynebacterium_singulare	161899
Beta_vulgaris	161934
Paenibacillus_naphthalenovorans	162209
Aspergillus_nidulans	162425
Microbacterium_hominis	162426
Thermococcus_cleftensis	163003
Wolbachia_endosymbiont_of_Drosophila_melanogaster	163164
Virgibacillus_necropolis	163877
Streptomyces_puniciscabiei	164348
Vulcanisaeta_distributa	164451
Blattabacterium_punctulatus	164514
Cupriavidus_taiwanensis	164546
Mycobacterium_sp._MCS	164756
Mycobacterium_sp._JLS	164757
Weissella_koreensis	165096
Synechococcus_sp._WH_8109	166314
Roseburia_intestinalis	166486
Thermobaculum_terrenum	166501
Pseudoalteromonas_translucida	166935
Ilyobacter_polytropus	167642
Anaerolinea_thermophila	167964
uncultured_Termite_group_1_bacterium	167965
Candidatus_Ishikawaella_capsulata	168169
Laribacter_hongkongensis	168471
Salinispora_tropica	168695
Salinispora_arenicola	168697
Geobacillus_lituanicus	169283
Corynebacterium_aurimucosum	169292
Wolbachia_endosymbiont_of_Folsomia_candida	169402
Paraburkholderia_hospita	169430
Clostridium_saccharobutylicum	169679
Paenibacillus_stellifer	169760
Staphylococcus_pettenkoferi	170573
Methanosarcina_lacustris	170861
Mycoplasma_cynos	171284
Tistrella_mobilis	171437
Mycoplasma_ovis	171632
Thermodesulfatator_indicus	171695
Rothia_aeria	172042
Elizabethkingia_miricola	172045
Thermococcus_sibiricus	172049
Paenibacillus_kribbensis	172713
Meiothermus_taiwanensis	172827
Methylocystis_rosea	173366
Gemmatimonas_aurantiaca	173480
Candidatus_Kuenenia_stuttgartiensis	174633
Python_bivittatus	176946
Pseudothermotoga_lettingae	177758
Leptospirillum_ferriphilum	178606
Carboxydocella_thermautotrophica	178899
Alicycliphilus_denitrificans	179636
Delftia_tsuruhatensis	180282
Jatropha_curcas	180498
Corvus_cornix	181096
Pseudopodoces_humilis	181119
Pyrobaculum_calidifontis	181486
Desulfococcus_oleovorans	181663
Pseudodesulfovibrio_aespoeensis	182210
Erwinia_billingiae	182337
Kribbella_flavida	182640
Oceanobacillus_iheyensis	182710
Clostridium_isatidis	182773
Thermodesulfobium_narugense	184064
Thermoproteus_uzoniensis	184117
Corallococcus_coralloides	184914
Desulfovibrio_magneticus	184917
Butyrivibrio_hungatei	185008
Paludibacter_propionicigenes	185300
Fragilariopsis_cylindrus	186039
Xylanimonas_cellulosilytica	186189
Marinithermus_hydrothermalis	186192
Candidatus_Baumannia_cicadellinicola	186490
unclassified_Clostridiales	186813
Thioalkalivibrio_nitratireducens	186931
Hipposideros_armiger	186990
Sneathia_amnii	187101
Oceanithermus_profundus	187137
Caldithrix_abyssi	187145
Methylocystis_sp._SC2	187303
Labrenzia_aggregata	187304
Acidaminococcus_intestini	187327
Pediococcus_claussenii	187452
Corynebacterium_glaucum	187491
Thalassolituus_oleivorans	187493
Thermococcus_gammatolerans	187878
Thermococcus_radiotolerans	187880
Egretta_garzetta	188379
Oleispira_antarctica	188908
Pedobacter_cryoconitis	188932
Candidatus_Tremblaya	189384
Candidatus_Tremblaya_princeps	189385
Paenibacillus_graminis	189425
Paenibacillus_odorifer	189426
Actinobacillus_porcitonsillarum	189834
Mycobacterium_sp._KMS	189918
Ralstonia_insidiosa	190721
Vibrio_coralliilyticus	190893
Vibrio_rotiferianus	190895
Desulfovibrio_hydrothermalis	191026
Rhodococcus_aetherivorans	191292
Corynebacterium_sphenisci	191493
Conexibacter_woesei	191495
Fluviicola_taffensis	191579
Corynebacterium_atypicum	191610
unclassified_Enterobacteriaceae	191675
Shewanella_denitrificans	192073
Planococcus_maritimus	192421
Erythrobacter_flavus	192812
Rhodoferax_ferrireducens	192843
Streptomyces_niveus	193462
Sulfurospirillum_halorespirans	194424
Sinorhizobium_americanum	194963
Synechococcus_sp._PCC_6312	195253
Thermococcus_nautili	195522
Aeromonas_dhakensis	196024
Nocardioides_sp._JS614	196162
Actinoplanes_friuliensis	196914
Deferribacter_desulfuricans	197162
Streptococcus_pasteurianus	197614
Azoarcus_sp._CIB	198107
Candidatus_Pelagibacter	198251
Candidatus_Pelagibacter_ubique	198252
Anoxybacillus_gonensis	198467
Pseudomonas_koreensis	198620
Coccidioides_posadasii	199306
Bacillus_krulwichiae	199441
Methylocella_silvestris	199596
Caldisphaera_lagunensis	200415
Pseudomonas_trivialis	200450
Pseudomonas_poae	200451
Planococcus_rifietoensis	200991
Maize_bushy_stunt_phytoplasma	202462
Punctularia_strigosozonata	202698
Sulfurimonas_autotrophica	202747
Corynebacterium_aquilae	203263
Candidatus_Blochmannia	203804
Candidatus_Blochmannia_floridanus	203907
Melampsora_larici-populina	203908
Dickeya_dadantii	204038
Dickeya_dianthicola	204039
Dickeya_zeae	204042
Herminiimonas_arsenicoxydans	204773
Novosphingobium_pentaromativorans	205844
Sulfurovum_lithotrophicum	206403
Parvularcula_bermudensis	208216
Kosakonia_cowanii	208223
Enterobacter_kobei	208224
Alkaliphilus_metalliredigens	208226
Amycolatopsis_japonica	208439
Clostridium_bolteae	208479
Carnobacterium_sp._17-4	208596
Fomitiporia_mediterranea	208960
Escherichia_albertii	208962
Capnocytophaga_sp._ChDC_OS43	209053
Chaetomium_thermophilum	209285
Candidatus_Mycoplasma_haemominutum	209446
Vibrio_tasmaniensis	212663
Mycobacterium_sp._JS623	212767
Halomonas_campaniensis	213554
Staphylococcus_nepalensis	214473
Alistipes_finegoldii	214856
Entomoplasma_luminosum	214888
Larimichthys_crocea	215358
Entomoplasma_somnilux	215578
Treponema_caldarium	215591
Erwinia_sp._Ejp617	215689
Roseovarius_mucosus	215743
Dinoroseobacter_shibae	215813
Pseudomonas_rhizosphaerae	216142
Mesoplasma_chauliocola	216427
Polaromonas_naphthalenivorans	216465
Stenotrophomonas_rhizophila	216778
Bifidobacterium_longum	216816
Spiroplasma_chrysopicola	216933
Spiroplasma_corruscae	216934
Spiroplasma_culicicola	216935
Spiroplasma_diminutum	216936
Spiroplasma_floricola	216937
Spiroplasma_helicoides	216938
Spiroplasma_litorale	216942
Spiroplasma_sabaudiense	216944
Spiroplasma_syrphidicola	216945
Spiroplasma_turonicum	216946
Clostridium_carboxidivorans	217159
Achromobacter_spanius	217203
Achromobacter_insolitus	217204
Pseudomonas_antarctica	219572
Mesoplasma_tabanidae	219745
Pseudomyrmex_gracilis	219809
Sulfurospirillum_sp._JPD-1	220622
Thalassospira_xiamenensis	220697
Treponema_putidum	221027
Moniliophthora_roreri	221103
Phaeobacter_inhibens	221822
Mycobacterium_chimaera	222805
Phaeoacremonium_minimum	223192
Methylorubrum_populi	223967
Burkholderiales_Genera_incertae_sedis	224471
Methanobrevibacter_sp._AbM4	224719
Pyrus_x_bretschneideri	225117
Lottia_gigantea	225164
Geobacter_bemidjiensis	225194
Corynebacterium_halotolerans	225326
Myotis_davidii	225400
Shewanella_psychrophila	225848
Comamonas_kerstersii	225992
Mesoplasma_syrphidae	225999
Rickettsia_heilongjiangensis	226665
Rhizobium/Agrobacterium_group	227290
Sinorhizobium/Ensifer_group	227292
Thermovibrio_ammonificans	228745
Borrelia_turcica	229155
Halobiforma_lacisalsi	229731
Aeropyrum_camini	229980
Photorhabdus_thracensis	230089
Methanobrevibacter_millerae	230361
Dyella_japonica	231455
Phanerochaete_carnosa	231932
Belliella_baltica	232259
Acidovorax_sp._JS42	232721
Desulfitobacterium_dichloroeliminans	233055
Candidatus_Kinetoplastibacterium_blastocrithidii	233181
Alteromonas_stellipolaris	233316
Candidatus_Midichloria_mitochondrii	234827
Pseudoalteromonas_sp._SM9913	234831
Arsenophonus_endosymbiont_of_Aleurodicus_dispersus	235559
Fastidiosipila_sanguinis	236753
Pseudomonas_alkylphenolica	237609
Pseudomonas_psychrotolerans	237610
Cryptosporidium_hominis	237895
Clostridium_estertheticum	238834
Akkermansia_muciniphila	239935
Lactobacillus_paracollinoides	240427
Pseudonocardia_dioxanivorans	240495
Rummeliibacillus_stabekisii	241244
Crinalium_epipsammum	241425
Ostreococcus_sp._lucimarinus	242159
Ichthyobacterium_seriolicida	242600
Luteibacter_rhizovicinus	242606
Acidilobus_saccharovorans	242703
Klebsiella_variicola	244366
Cynoglossus_semilaevis	244447
Candidatus_Paracaedimonas_acanthamoebae	244581
Nautilia_profundicola	244787
butyrate-producing_bacterium_SM4/1	245012
butyrate-producing_bacterium_SS3/4	245014
Wallemia_ichthyophaga	245174
Yoonia_vestfoldensis	245188
Wolbachia_endosymbiont_of_Cimex_lectularius	246273
Staphylococcus_equorum	246432
Tupaia_chinensis	246437
Bacteroides_cellulosilyticus	246787
Thermococcus_sp._AM4	246969
Candidatus_Cardinium_hertigii	247481
Pseudoalteromonas_aliena	247523
Cupriavidus_pinatubonensis	248026
Veillonella_rodentium	248315
Coccomyxa_subellipsoidea	248742
Cardinium_endosymbiont_of_Encarsia_pergandiella	249402
Candidatus_Blochmannia_vafer	251535
Candidatus_Blochmannia_chromaiodes	251542
Pseudomonas_syringae_group_genomosp._2	251698
Pseudomonas_syringae_group_genomosp._3	251701
Robiginitalea_biformata	252307
Microbulbifer_thermotolerans	252514
Mahella_australiensis	252966
Paraburkholderia_phenoliruptrix	252970
Ethanoligenens_harbinense	253239
Owenweeksia_hongkongensis	253245
Fictibacillus_arsenicus	255247
Leuconostoc_garlicum	255248
Parvibaculum_lavamentivorans	256618
Glutamicibacter_arilaitensis	256701
Roseomonas_gilardii	257708
Streptococcus_pseudopneumoniae	257758
Corynebacterium_resistens	258224
Desulfatibacillum_alkenivorans	259354
Dechloromonas_aromatica	259537
Shewanella_marisflavi	260364
Microbulbifer_agarilyticus	260552
Campylobacter_insulaenigrae	260714
Psychrobacter_alimentarius	261164
Nitrosomonas_sp._Is79A3	261292
Paraburkholderia_phytofirmans	261302
Leptospirillum_sp._Group_II_CF-1	261385
Mycobacterium_liflandii	261524
Cavenderia_fasciculata	261658
Kangiella_koreensis	261964
Lysobacter_gummosus	262324
Wolbachia_endosymbiont_of_Culex_quinquefasciatus	263437
Crocosphaera_watsonii	263511
Yersinia_aleksiciae	263819
Trichormus_variabilis	264691
Bacillus_muralis	264697
Rhodopirellula_baltica	265606
Komagataeibacter_saccharivorans	265959
Komagataeibacter_nataicola	265960
Methylovorus_glucosotrophus	266009
Chelativorans_sp._BNC1	266779
Sphingorhabdus_flavimaris	266812
Sphingopyxis_granuli	267128
Lactobacillus_zymae	267363
Lactobacillus_kefiranofaciens	267818
Nitratifractor_salsuginis	269261
Methylobacterium_aquaticum	270351
Methylomicrobium_alcaliphilum	271065
Shewanella_sediminis	271097
Shewanella_halifaxensis	271098
Ochrobactrum_sp._A44	271865
Nostoc_punctiforme	272131
Halomonas_alkaliphila	272774
Candidatus_Cardinium	273135
Candida_orthopsilosis	273371
Sphaerochaeta_coccoides	273376
Brevibacterium_aurantiacum	273384
Chlorobium/Pelodictyon_group	274493
Chlorobaculum_limnaeum	274537
Chlorobaculum_parvum	274539
Thermococcus_thioreducens	277988
Mesorhizobium_sp._WSM1497	278153
Collimonas_arenae	279058
Collimonas_pratensis	279113
Microcella_alkaliphila	279828
Nocardiopsis_gilva	280236
Prosthecochloris_sp._GSB1	281093
Candidatus_Amoebophilus_asiaticus	281120
Candidatus_Protochlamydia	282132
Acidianus_manzaensis	282676
Kosakonia_radicincitans	283686
Pseudoalteromonas_sp._Bsw20308	283699
Staphylococcus_pseudintermedius	283734
Stackebrandtia_nassauensis	283811
Phenylobacterium_zucineum	284016
Alcanivorax_dieselolei	285091
Streptomyces_rubrolavendulae	285473
Segniliparus_rotundus	286802
Alteromonas_addita	287094
Bradyrhizobium_sp._BTAi1	288000
Beggiatoa_leptomitoformis	288004
Hungateiclostridium_clariflavum	288965
Bacteroides_helcogenes	290053
Tetragenococcus_koreensis	290335
Arthrobacter_sp._FB24	290399
Jannaschia_sp._CCS1	290400
Photorhabdus_asymbiotica	291112
Thermosediminibacter_oceani	291990
Ruegeria_sp._TM1040	292414
Dactylococcopsis_salina	292566
Flavonifractor_plautii	292800
Sphingopyxis_sp._113P3	292913
Martelella_mediterranea	293089
Haloquadratum_walsbyi	293091
Bacillus_altitudinis	293387
Methanobrevibacter_olleyae	294671
Anoxybacillus_amylolyticus	294699
Candidatus_Hepatoplasma_crinochetorum	295596
Micromonas_commoda	296587
Polaromonas_sp._JS666	296591
Frankia_sp._EAN1pec	298653
Frankia_inefficax	298654
Blattabacterium_sp._Cryptocercus_kyebangensis	298656
Pseudoalteromonas_spongiae	298657
Tateyamaria_omphalii	299262
Enterobacter_ludwigii	299767
Microbacterium_paludicola	300019
Glaciecola_nitratireducens	300231
Bacillus_lehensis	300825
Roseburia_hominis	301301
Methanosaeta_harundinacea	301375
Virgibacillus_dokdonensis	302167
Advenella_mimigardefordensis	302406
Catenulispora_acidiphila	304895
Sinocyclocheilus_rhinocerous	307959
Rhodovulum_sp._MB263	308754
Persephonella_marina	309805
Sulfurihydrogenibium_azorense	309806
Candidatus_Liberibacter_americanus	309868
Deinococcus_maricopensis	309887
Neofusicoccum_parvum	310453
Advenella_kashmirensis	310575
uncultured_Sphingopyxis_sp.	310581
Deinococcus_deserti	310783
Yangia_pacifica	311180
Paraburkholderia_terrae	311230
Thermococcus_kodakarensis	311400
Candidatus_Caldiarchaeum_subterraneum	311458
Flavobacterium_indicum	312277
Emticicia_oligotrophica	312279
Pseudomonas_entomophila	312306
Acidianus_sulfidivorans	312539
Croceibacter_atlanticus	313588
Dokdonia_sp._MED134	313590
Polaribacter_sp._MED152	313598
unclassified_Flavobacteriales	313602
Maribacter_sp._HTCC2170	313603
Geobacter_lovleyi	313985
Alteromonas_mediterranea	314275
Pseudoalteromonas_tunicata	314281
Psychromonas_sp._CNPT3	314282
Pseudoxanthomonas_suwonensis	314722
Spiroplasma_eriocheiris	315358
Streptococcus_gallolyticus	315405
Leadbetterella_byssophila	316068
Syntrophus_aciditrophicus	316277
Synechococcus_sp._RCC307	316278
Synechococcus_sp._CC9902	316279
Rubrivivax_benzoatilyticus	316997
Deinococcus_ficus	317577
Nostoc_sp._PCC_7107	317936
Gluconobacter_albidus	318683
Magnaporthe_oryzae	318829
Nonlabens_sediminis	319236
Neoasaia_chiangmaiensis	320497
Cyclobacterium_amurskyense	320787
Synechococcus_sp._JA-3-3Ab	321327
Alcaligenes_aquatilis	323284
Dokdonella_koreensis	323415
Pontibacter_actiniarum	323450
Paenibacillus_sp._JDR-2	324057
Mesoplasma_coleopterae	324078
Bacillus_infantis	324767
Coxiella_endosymbiont_of_Amblyomma_americanum	325775
Dokdonia_donghaensis	326320
Paraglaciecola_psychrophila	326544
Ziziphus_jujuba	326968
Candidatus_Accumulibacter_phosphatis	327160
Capnocytophaga_leadbetteri	327575
Nonlabens_dokdonensis	328515
Alistipes_shahii	328814
Nitrospira_defluvii	330214
Marinobacter_psychrophilus	330734
Psychrobacter_cryohalolentis	330922
Sphingobium_indicum	332055
Sphingobium_japonicum	332056
Clostridium_drakei	332101
Candidatus_Solibacter_usitatus	332163
Truepera_radiovictrix	332249
Exiguobacterium_sibiricum	332410
Aquitalea_magnusonii	332411
Enterococcus_silesiacus	332949
unclassified_Bacteroidales	333046
Providencia_heimbachae	333962
Rhodococcus_qingshengii	334542
Psychrobacter_arcticus	334543
Ignisphaera_aggregans	334771
Methylobacterium_oryzae	334852
Bradyrhizobium_sp._S23321	335659
Thermovirga_lienii	336261
Candidatus_Sulcia_muelleri	336810
Chlorobium_chlorochromatii	337090
Gordonia_sp._KTR9	337191
Rickettsia_endosymbiont_of_Bemisia_tabaci	337479
Nitrosopumilus_maritimus	338192
Erwinia_tasmaniensis	338565
Spathaspora_passalidarum	340170
Actinoalloteichus_hymeniacidonis	340345
Herbaspirillum_hiltneri	341045
Burkholderia_oklahomensis	342113
Thermococcus_onnurineus	342948
Pyrococcus_sp._NA2	342949
Falco_cherrug	345164
Geobacter_pickeringii	345632
Zobellella_denitrificans	347534
Streptomyces_davaonensis	348043
Rhizobium_favelukesii	348824
Psychrobacter_sp._PRwf-1	349106
Micavibrio_aeruginosavorus	349221
Corynebacterium_marinum	349751
Alkalilimnicola_ehrlichii	351052
Oscillibacter_valericigenes	351091
Geobacter_uraniireducens	351604
Xenorhabdus_doucetiae	351671
Xenorhabdus_hominickii	351679
Shewanella_sp._W3-18-1	351745
Halostagnicola_larsenii	353800
Enterobacter_cloacae_complex	354276
Niastella_koreensis	354356
Agaricomycetes_incertae_sedis	355688
Azoarcus_sp._DN11	356837
Bacteroides_dorei	357276
Psychromonas_ingrahamii	357794
Roseiflexus_sp._RS-1	357808
Acidovorax_sp._KKS102	358220
Methanoregula_boonei	358766
BOP_clade	359160
Shewanella_loihica	359303
Microbulbifer_sp._A4B17	359370
Methylotenera_mobilis	359408
Exiguobacterium_sp._AT1b	360911
Altererythrobacter_epoxidivorans	361183
Pseudarthrobacter_phenanthrenivorans	361575
Streptomyces_vietnamensis	362257
Candidatus_Protochlamydia_amoebophila	362787
Spiroplasma_cantharicola	362837
Pedobacter_ginsengisoli	363852
Comamonas_thiooxydans	363952
Verminephrobacter_eiseniae	364317
Granulibacter_bethesdensis	364410
Pelosinus_fermentans	365349
Paenibacillus_sabinae	365617
Caulobacter_sp._K31	366602
Yersinia_similis	367190
Microbacterium_sp._XT11	367477
Blattabacterium_sp._Periplaneta_americana	367488
Blattabacterium_sp._Blatta_orientalis	367806
Cupriavidus_sp._USMAA1020	367825
Janthinobacterium_svalbardensis	368607
Gallionella_capsiferriformans	370405
Bacteroides_xylanisolvens	371601
Isoptericola_dokdonensis	372663
Rivularia_sp._PCC_7116	373994
Campylobacter_cuniculorum	374106
Aminobacter_sp._MSH1	374606
Synechococcus_sp._PCC_73109	374982
Lactobacillus_backii	375175
Janthinobacterium_sp._Marseille	375286
Natranaerobius_thermophilus	375929
Halotalea_alkalilenta	376489
Bacteroides_salanitronis	376805
Thermobacillus_composti	377615
Cyanobacterium_aponinum	379064
Streptomyces_bingchenggensis	379067
Epibacterium_mobile	379347
Aciduliprofundum_boonei	379547
Pseudomonas_protegens	380021
Hydrogenobaculum_sp._Y04AAS1	380749
Lachancea_thermotolerans	381046
Cycloclasticus_sp._P1	385025
Candidatus_Ruthia_magnifica	386487
Terribacillus_goriensis	386490
Moraxella_bovoculi	386891
Nitratiruptor_sp._SB155-2	387092
Sulfurovum_sp._NBC37-1	387093
Halovivax_ruber	387341
Halopiger_xanaduensis	387343
Bartonella_australis	388640
Candidatus_Protochlamydia_naegleriophila	389348
Echinicola_vietnamensis	390884
Ehrlichia_sp._HF	391036
Roseovarius_sp._TM1035	391613
Lactobacillus_crustorum	392416
Terriglobus_roseus	392734
Pestalotiopsis_fici	393283
Porphyromonas_crevioricanis	393921
Pseudoalteromonas_arctica	394751
Clostridium_taeniosporum	394958
Coraliomargarita_akajimensis	395922
Cyanothece_sp._PCC_7425	395961
Cyanothece_sp._PCC_8802	395962
Thioalkalivibrio_sp._K90mix	396595
Sphingomonas_sanxanigenens	397260
Barnesiella_viscericola	397865
Zunongwangia_profunda	398743
Tessaracoccus_flavescens	399497
Thermoanaerobacter_sp._X514	399726
Enterobacter_sp._638	399742
Pontibacter_korlensis	400092
Marinomonas_sp._MWYL1	400668
Amphimedon_queenslandica	400682
Corynebacterium_ureicelerivorans	401472
Candidatus_Riesia	401618
Candidatus_Riesia_pediculicola	401619
Halobacillus_mangrovi	402384
Virgibacillus_sp._SK37	403957
Shewanella_piezotolerans	404011
Anaeromyxobacter_sp._Fw109-5	404589
Alicyclobacillus_acidocaldarius	405212
Natrinema_sp._J7-2	406552
Sphingobium_sp._MI1205	407020
Salinicoccus_halodurans	407035
Streptomyces_xiamenensis	408015
Leptospira_kmetyi	408139
Treponema_pedis	409322
Calyptogena_okutanii_thioautotrophic_gill_symbiont	410330
Gramella_forsetii	411153
Thermosulfidibacter_takaii	412593
Microterricola_viridarii	412690
Paraburkholderia_rhizoxinica	412963
Cronobacter_dublinensis	413497
Cronobacter_muytjensii	413501
Cronobacter_turicensis	413502
Cronobacter_malonaticus	413503
Halalkalicoccus_jeotgali	413810
Polyangium_brachysporum	413882
Caldicellulosiruptor_hydrothermalis	413888
Caldicellulosiruptor_kronotskyensis	413889
Paenibacillus_donghaensis	414771
Planococcus_donghaensis	414778
Actinopolyspora_erythraea	414996
Pseudoxanthomonas_spadix	415229
Natronomonas_moolapensis	416273
Burkholderia_sp._KJ006	416344
unclassified_Verrucomicrobia_miscellaneous	417295
Enterococcus_thailandicus	417368
Methanosarcina_horonobensis	418008
Plasmodium_Vinckeia	418101
Plasmodium_Plasmodium	418103
Methylobacterium_phyllosphaerae	418223
Azoarcus_olearius	418699
Yersinia_massiliensis	419257
Ochrobactrum_pseudogrignonense	419475
Camelus_ferus	419612
Methanolobus_psychrophilus	420950
Elusimicrobium_minutum	423605
Rhizobium_sp._IRBG74	424182
Thiomonas_arsenitoxydans	426114
Methylobacterium_sp._4-46	426117
Desulfurivibrio_alkaliphilus	427923
Pedobacter_steynii	430522
Halorhabdus_tiamatea	430914
Kazachstania_africana	432096
Deinococcus_peraridilitoris	432329
Lysobacter_capsici	435897
Sulfurihydrogenibium_sp._YO3AOP1	436114
Variovorax_boronicumulans	436515
Granulosicoccus_antarcticus	437505
Rhodobaca_barguzinensis	441209
Xanthomonas_perforans	442694
Geobacter_sp._M18	443143
Geobacter_sp._M21	443144
Streptomyces_sp._CNQ-509	444103
Brucella_microti	444163
Chelatococcus_daeguensis	444444
Pseudonocardia_sp._AL041005-10	445576
Pandoraea_thiooxydans	445709
Dyella_thiooxydans	445710
Adlercreutzia_equolifaciens	446660
Niabella_soli	446683
Acetobacter_senegalensis	446692
Kocuria_flava	446860
Anaeromyxobacter_sp._K	447217
Simiduia_agarivorans	447471
Croceicoccus_marinus	450378
Nocardioides_dokdonensis	450734
unclassified_Enterobacterales	451511
Desulfarculus_baarsii	453230
Agromyces_aureus	453304
Bdellovibrio_exovorus	453816
Chthonomonas_calidirosea	454171
Maritalea_myrionectae	454601
Nocardia_terpenica	455432
Thermus_parvatiensis	456163
Xanthomonas_euvesicatoria	456327
Candidatus_Cloacimonas_acidaminovorans	456827
Chloracidobacterium_thermophilum	458033
Flavobacterium_anhuiense	459526
Komagataella_phaffii	460519
Alkaliphilus_oremlandii	461876
Bordetella_flabilis	463014
Bordetella_bronchialis	463025
Bordetella_genomosp._13	463040
Streptomyces_sp._Mg1	465541
Steroidobacter_denitrificans	465721
Singulisphaera_acidiphila	466153
Ilumatobacter_coccineus	467094
Pantoea_vagans	470934
Gordonibacter_pamelaeae	471189
Geobacillus_sp._WCH70	471223
Candidatus_Desulforudis_audaxviator	471827
Candidatus_Purcelliella_pentastirinorum	472834
Nitrosococcus_watsonii	473531
Methanosphaerula_palustris	475088
